Month,Revenue,Cost_of_Production,Operating_Expenses,Net_Profit,Risk_Score,Credit_Score,Budgeted_Revenue,Budgeted_Cost_of_Production,Revenue_Variance,Cost_Variance,Profit_Margin,Revenue_Growth_Rate,Operating_Margin,Budgeted_Net_Profit,Product_Category
2023-05-31,352901.238151807,84725.7775352641,31886.01058540305,48542.019137317235,4.7061739283969395,302.78,302296.7926952934,144840.19680036345,44003.58020723262,-12261.459748039306,21.05846460594349,10.206504568384322,99.55162904287603,,Diagnostics
2023-06-30,82680.53295447798,226205.06810835827,131424.11605233606,81357.03029213684,2.413012844762655,388.44,134479.53186925303,278521.3021638409,-13162.630155790344,5985.824616170264,89.3421714907921,-91.45633104472095,-16.614144329425383,,Diagnostics
2023-07-31,289142.1057042915,73181.23790227679,79279.8339497552,29914.052859246567,5.163049661570365,601.8,320300.9023731738,69596.84883834538,4865.489459223797,2084.877501794212,7.294033577779252,189.89326297520856,68.58654640539325,,Diagnostics
2023-08-31,234427.87710968024,278366.9526363835,123955.15185332403,78760.6090383068,2.180306302468355,680.54,180942.44376447969,292294.64259179163,-17786.364042703153,24922.089026389065,65.7383673003613,-43.11972929575964,39.31173916343005,,Diagnostics
2023-09-30,198812.3088695818,56313.36208655894,199731.13971702423,114978.54151146444,7.863890103499524,658.58,158183.32379064473,65419.96457276518,-8800.888011959434,-1682.4233762784238,82.50033671536889,-31.354213626332815,-36.68288542623965,,Diagnostics
2023-10-31,369276.3238449931,211654.48596361754,57936.62010870372,29934.88730785444,6.085804226164477,423.35,335237.6378985384,326149.6216205294,-42634.7047370566,22688.097247208767,6.161397138784978,293.3538025232185,92.16761357634888,,Diagnostics
2023-11-30,549949.5707980423,171354.731401684,93843.3742677889,75233.95884524654,9.579434902706561,691.7,473277.2604209967,267327.40502559,18597.654946959883,2493.0488951725642,12.191343161799406,1.652352591461754,66.78990569583446,,Diagnostics
2023-12-31,471611.56898993795,95840.1473277124,155033.97715430628,36905.518974556726,1.8856493468886777,430.49,346730.83370626427,97394.90251173772,9324.319310473667,-955.6556635986818,7.889397202526201,-9.631219400811467,51.76484140638307,,Diagnostics
2021-01-31,319856.0631445926,108846.87694948631,29183.436533141525,33561.132183691516,3.886913881249389,487.59,272745.30823412136,115582.44347435719,7550.458629889987,-12297.605967339252,9.163050450337868,0.0,108.69071874275028,,Diagnostics
2021-02-28,353961.64740228164,65956.28661844466,159882.26822117175,16459.850403198627,1.0273793719235973,362.41,410501.41975430574,56663.249565207116,-31725.320340374103,3245.211991832465,3.1010269655001528,122.2667565762124,55.19205989585337,,Diagnostics
2021-03-31,303230.9021710536,155241.06750415012,123177.19940763492,32949.25146363464,5.934573519172023,808.58,274007.32679446554,141544.30358444995,-10930.368646021976,12146.839666327991,11.351533102009938,-19.779557539507486,47.786636215601135,,Diagnostics
2021-04-30,302770.4467605093,131447.86679144262,85465.82077215787,28098.129857244418,4.722685733435874,782.54,239671.62654629396,119511.53725407596,-22871.62465432404,-1421.072900322497,6.073822699174862,-12.82863387283539,36.1297053066369,,Diagnostics
2021-05-31,107799.9015648827,69312.63226753067,151857.8131066028,128956.28591306425,1.3631683658235003,441.87,157994.18230259177,87281.40426745011,-5006.986701438679,-5783.286916511218,53.817491759424804,-53.30053594159295,0.5690240010740473,,Diagnostics
2021-06-30,205059.68975102258,156555.93911913974,27987.09393699483,66551.14077382274,2.6069172667915557,662.99,141566.94255133596,118831.19521505783,-1747.4163844396596,-6593.3637716820895,62.21590782616326,-0.015124058292073287,50.206817159812104,,Diagnostics
2021-07-31,106201.86877014636,80233.08811907581,61663.52594042676,71866.49401436393,6.257613833987023,749.47,100309.11429255936,70764.84228835463,8612.571481043518,-467.06746282644565,61.242725751771076,-20.24998018409775,33.450162810059055,,Diagnostics
2021-08-31,348818.7608692836,207212.75646060865,56100.02630535877,105871.29858974417,4.449847377386734,605.36,427095.25287971523,463111.276877327,12275.278666132986,20539.067486691853,14.319480730667552,237.61618652710635,92.00596801380674,,Diagnostics
2021-09-30,509251.998121032,154153.3035757198,174108.87203553764,86058.93782453169,2.261157608582987,591.31,215042.06455504452,139620.6682800585,12449.773098482963,-2661.45539224822,32.38707740953361,-18.78766700374252,34.990596193538785,,Diagnostics
2021-10-31,362951.74097859685,278662.3744931828,157934.52395543372,30636.23392003845,4.539652060853367,433.02,423751.3748183972,192755.59787161532,17625.285569408017,-25378.534166395733,9.204102330314122,13.324647649741188,69.04360704802411,,Diagnostics
2021-11-30,135524.82492264762,133581.79625839868,129143.29635477967,94947.6182574246,10.016817527471703,351.21,130778.6224596575,108304.19999559881,-10118.288198120268,9685.751007854406,109.23199735970756,-96.92131653948906,18.893815843237885,,Diagnostics
2021-12-31,675145.9722749762,166627.135305271,46149.121839334686,64625.75321364607,3.171015734347237,793.47,455494.7746940902,193640.17659043524,6062.934556307958,0.0,14.437543390563906,361.3296901201476,65.45316976835667,,Diagnostics
2022-01-31,300019.5096366158,204234.49513990118,67119.2000550355,72088.8161212857,6.157236812507054,795.23,569307.9467925993,224005.78348127494,-39977.04850790418,-12649.52923983565,20.0043960970192,-13.053061787827627,57.186075853123505,,Diagnostics
2022-02-28,281141.7823865323,120979.88149803686,71698.5971995482,95805.36018363372,7.006937483513935,648.21,141686.83628121315,51722.67305166965,-3332.8366058274296,-3274.042084948903,51.70956765022312,-55.0704689032756,65.78436999909852,,Diagnostics
2022-03-31,186977.79619283648,270027.08799282485,131604.10233785133,46917.34041367876,4.336625105466536,486.47,183865.17918353164,292397.36019633594,-11693.707901780395,-16454.513741751583,19.24224980930983,-4.865340325919442,11.60889481851901,,Diagnostics
2022-04-30,222257.5889818829,249688.4503067102,186185.88324689784,18821.082583949872,8.994283682202695,492.07,186447.26296543615,220257.77586004868,0.0,-8537.749330735334,11.07441232872535,0.31067409243170774,12.323039409128747,,Diagnostics
2022-05-31,183146.2594675774,338111.25978935655,219227.55847598464,37539.25971481894,4.743465073516022,699.28,317191.3895023975,285015.3148949027,-2899.199847001883,8056.208838076154,11.091528972842124,29.51856057092715,20.93519666245339,,Diagnostics
2022-06-30,292254.291132297,241203.18504030278,100475.60597818361,46035.064888505534,10.831212587638511,793.41,304060.8629753726,340860.55150240386,0.0,11532.622007645736,16.092350544636425,45.83452446940517,47.603529655662946,,Diagnostics
2022-07-31,416051.64878723794,176014.0335844193,54385.31676948532,90621.20100790054,6.990735015832896,787.9,189234.53926125853,274276.2407140974,16926.12656375543,-11601.685450306644,29.201107484834633,-10.879994370106767,62.424611813344605,,Diagnostics
2022-08-31,247669.50552248146,256270.5299470865,180072.491245544,81009.04243704329,5.082267661446838,728.93,202515.2248205431,312202.2787569411,-9003.283811518932,-15261.600401587362,42.79363760778647,-20.388399117034865,29.141238594100425,,Diagnostics
2022-09-30,504956.77709496405,53858.590018715,118950.52027094718,11240.021567979686,1.4947047407391634,653.12,241286.57872152203,74332.50101450043,11583.026784670614,-3522.370653972741,1.9935226371725991,66.73185986351736,62.09975221474355,,Diagnostics
2022-10-31,117275.03786041033,74510.48441388551,170928.00724067088,66703.08162867744,6.898401086796326,346.28,138425.24464439673,111033.67758519833,17974.81136691713,-7896.708276797155,31.321974351545258,-49.35885924987196,20.207881106718318,,Diagnostics
2022-11-30,151383.51782644732,45854.75385075231,130455.19559161366,47403.04249754545,6.156039773781896,388.9,160187.4556871937,65703.89186206712,-3421.4545485386157,0.0,13.760220967887314,25.835264398231097,23.82246197298376,,Diagnostics
2022-12-31,302793.4462320011,105216.87711601944,140356.46736727224,28005.834652443,2.869461547247452,794.2,247300.77576050034,151335.47639675238,17816.421689748324,0.0,10.846775340972387,18.20333294170118,51.351187213944726,,Diagnostics
2023-01-31,247497.87057286265,109233.4951959715,195490.73160481005,19599.52355421946,1.467228814376173,633.54,376689.94298439356,183923.93223631065,-30300.46145705374,-7997.6120066974545,10.326192233278912,13.467690266938902,103.61888288376798,,Diagnostics
2023-02-28,502415.5284666887,86852.22112491066,120701.01691215749,27475.305962083352,5.298591411440723,305.06,373907.417557306,106426.4143151794,-38366.598844388645,-2460.916363757473,9.269689485579704,36.626826213837695,70.45227240762814,,Diagnostics
2023-03-31,167979.6049388538,396691.1937647458,24230.798113947312,105172.38995722924,9.198247658797303,355.81,175884.28540991698,255179.7775783295,-17539.382423021896,-6397.385881882771,57.359770139794755,-56.58541995180561,92.85442100708497,,Diagnostics
2023-04-30,472964.1181271011,127618.10876297305,28064.681296802384,46321.21556173698,1.172629624031962,664.93,206795.87400608414,159505.22107218,14594.040441922984,-8917.869860500734,8.818643027349133,101.8711332168043,65.81784076352642,,Diagnostics
2023-05-31,364686.50637645676,99503.86206635312,23465.84780312191,84060.56828198212,6.936830828588151,302.78,276632.2229153433,159548.11415934976,33444.30212481243,-6620.678208703637,12.741549648732072,11.770372705295104,112.88328447065872,,Diagnostics
2023-06-30,115542.10932623284,184267.814607103,111772.02736494217,70477.43196304806,4.380630121175939,388.44,88981.06916869395,193170.19717218174,-11905.099536755935,6565.792292326393,72.62666098814846,-68.12333178143284,-12.672222708994868,,Diagnostics
2023-07-31,412822.8057428192,94157.00335791071,60548.321059648086,36953.3439977268,8.816176863456233,601.8,261715.94948602462,82696.45544825909,2787.1620276558465,1301.6411872831534,11.627608591327325,171.205007379809,73.24338777552175,,Diagnostics
2023-08-31,180019.3110856951,268749.1997027149,107418.44388266609,101829.85106623375,1.9357298190490475,680.54,161439.5552803987,349601.565601435,-16145.86836489253,16932.654193387367,60.10088699615712,-51.77476867074906,32.33933924996162,,Diagnostics
2023-09-30,125747.6477574011,54085.5389556897,128535.74597469844,93025.05095719999,5.536568001940933,658.58,95148.9481353337,83113.62386424256,-14126.266710236543,-2197.775443847578,86.52329230466617,-31.985418720522166,-55.587933277703996,,Diagnostics
2023-10-31,350185.6184232719,235499.44644242246,61029.22162088937,36739.701942080064,3.7418927981940504,423.35,509113.96413105086,254426.14023343017,-28510.24674910668,29212.929146905753,9.699935870244543,188.7833017928421,50.45164979080229,,Diagnostics
2023-11-30,437149.7259654936,253798.09532342,75061.52153756753,48098.80637170558,11.343010876705154,691.7,350281.0035713217,179062.8062165173,22098.03114103295,2133.0339721735077,9.075581520150282,1.361490938871381,59.45772656139123,,Diagnostics
2023-12-31,395159.48449877254,78096.07501901854,90770.09606359794,28829.88023331787,2.7248177410665946,430.49,496230.19452774274,90836.93734609835,6848.3797263283395,-1211.9326589380962,9.070897309264208,-17.660007618524595,47.81264350569528,,Diagnostics
2021-01-31,190966.2241973222,149423.84880848997,26663.91136025637,38399.337985521066,2.7689842991543223,487.59,226850.8689068153,148449.56824104945,6092.043773399642,-10396.267848453785,11.397271509359607,0.0,94.23084811176854,,Diagnostics
2021-02-28,433817.26094548136,80029.33790394555,110368.1509093162,20797.56879914262,1.3273718914981096,362.41,526374.2389442407,62440.084657396226,-22409.61920293008,2495.326380235731,3.4466784044476726,76.02273813775246,73.4116353773798,,Diagnostics
2021-03-31,350638.3237771874,266825.8862907979,161058.6275016021,40305.01423710454,8.605915877889421,808.58,418553.2982702616,181605.4990018354,-13151.370898110146,13711.235545672687,7.1738540630557175,-18.854362706353065,44.09874891675791,,Diagnostics
2021-04-30,366824.39365104865,169010.2031016715,164480.10991148063,31010.196533127735,3.8272905295497543,782.54,358229.68587083655,133644.4460424761,-30066.562641809447,-1288.7423786323038,6.524579505716355,-13.52256865994037,54.24149846713664,,Diagnostics
2021-05-31,166229.1464174249,85554.65026236544,202503.61463940731,104454.19122540922,1.736314542800495,441.87,180018.34160620734,88568.30106328089,-3841.069191672581,-8403.408829237516,47.40890860759394,-62.2779073168804,0.955241779204776,,Diagnostics
2021-06-30,166574.19544203332,155418.88318539536,41376.55514639325,94312.46706413559,3.913175289669395,662.99,150594.07053317386,192442.94927230006,-1334.6667399990679,-6884.588534790749,45.40284063171528,-0.010687760036529473,65.69230878743656,,Diagnostics
2021-07-31,125921.6412398481,54391.045832387776,79684.38300642118,89386.42739114538,8.054995897823407,749.47,140881.3207111701,58446.264152418735,10896.281779005334,-584.6905785982004,51.48996368078036,-23.844250621174616,23.102419599765316,,Diagnostics
2021-08-31,518048.1188835213,299901.36266162625,58395.149040382166,118096.6250885229,2.3595359627854866,605.36,368702.82645879826,235799.9558692376,15891.0191014796,24610.942685151673,23.69041196952861,239.1196521711714,66.0416686406449,,Diagnostics
2021-09-30,240080.4548572407,101833.69726930094,185624.74456591587,71798.49945510254,2.038143277539674,591.31,258404.4408317425,90275.58265758536,14330.32229716225,-2041.490767108911,21.285843105195216,-20.38570502597713,46.11689535185322,,Diagnostics
2021-10-31,278631.7410732799,209647.00974933803,136340.12141095797,28961.521003215614,5.066132466076414,433.02,305508.642019392,319896.3820271056,19888.601149373008,-23395.78212368306,6.240669097343063,13.255381183974349,53.19984083929986,,Diagnostics
2021-11-30,113033.02539485673,108846.2989413193,101841.30237212554,73305.38963837271,9.14234215919617,351.21,94735.79751452242,163099.3276142535,-7935.679517597531,7979.20755916835,85.56051276293164,-65.50149548360416,21.125097871819396,,Diagnostics
2021-12-31,458601.88610876043,141559.39420071023,47472.74981271557,56135.6209144517,2.921787645535974,793.47,428040.47361010854,211760.82545404366,9611.929196959414,0.0,12.618809573477611,356.67490112467686,120.85585808693608,,Diagnostics
2022-01-31,403930.1333215404,162012.96147055228,72933.10924666679,58629.057851578,5.81315883814873,795.23,384579.9635216599,221264.89086668668,-36172.97641261205,-21000.259150903526,15.16369126139491,-10.572579855078256,65.17496022745601,,Diagnostics
2022-02-28,177982.2835900912,74816.23030321005,65987.12219203576,75675.01179937886,8.607349992484394,648.21,159867.4756391382,95870.49515690362,-6606.1414439843675,-5261.922329570528,35.04722075846954,-39.48017935887295,66.3795661418559,,Diagnostics
2022-03-31,151157.84964642194,274027.67264329747,132811.87881334423,44697.148777434,3.0770333161727432,486.47,168500.3338963102,385768.3802719066,-11864.045646108107,-12784.410480475544,20.963273792301052,-7.268030084647015,14.323468843424967,,Diagnostics
2022-04-30,181054.68133403797,270434.4820091298,139203.90710445264,20764.381973153566,5.1895421986220915,492.07,161983.923362334,237727.6123545668,0.0,-9218.817508757907,11.365746062922426,0.4752413099978749,19.98294569857619,,Diagnostics
2022-05-31,221025.45045054093,312920.597528427,210817.38552868468,23940.45655801714,4.614907050753394,699.28,175620.99648614728,264176.48955169297,-3822.3108189150958,8302.512186817099,17.101195542181348,31.04326036323327,17.577676183388746,,Diagnostics
